"Menu Item Name","Menu Category","QTY sold","Sales exc Tax.","Discounts","Sales inc Tax.(a)","Cost inc Tax(b)","Gross Profit(a)-(b)","Markup Percentage %(a-b)/b * 100%"
"Pork Hotpot(-)","","10","£ 93.50","£ 0.00","£ 93.50","£ 0.00","£ 93.50","0 %"
"52.Rib Eye(Standard)","RESTAURANT Grill BBQ 52-60","3","£ 45.43","£ 0.00","£ 47.70","£ 0.00","£ 47.70","0 %"
"53.Dwaeji galbi ribs(default)","RESTAURANT Grill BBQ 52-60","1","£ 12.29","£ 0.00","£ 12.90","£ 0.00","£ 12.90","0 %"
"54.beef Bulgogi(Standard)","RESTAURANT Grill BBQ 52-60","5","£ 61.43","£ 0.00","£ 64.50","£ 0.00","£ 64.50","0 %"
"55.Pork Bulgogi(default)","RESTAURANT Grill BBQ 52-60","3","£ 34.00","£ 0.00","£ 35.70","£ 0.00","£ 35.70","0 %"
"56.Chicken Bulgogi(default)","RESTAURANT Grill BBQ 52-60","1","£ 11.33","£ 0.00","£ 11.90","£ 0.00","£ 11.90","0 %"
"Kirin Ichi Ban(Standard)","Bottled Beer & Cider","1","£ 4.29","£ 0.00","£ 4.50","£ 0.00","£ 4.50","0 %"
"Koppaberg(Standard)","Bottled Beer & Cider","2","£ 8.00","£ 0.00","£ 8.40","£ 0.00","£ 8.40","0 %"
"Tiger(Standard)","Bottled Beer & Cider","3","£ 12.86","£ 0.00","£ 13.50","£ 0.00","£ 13.50","0 %"
"35.Chicken Teriyaki bun(Standard)","Buns 33-38","3","£ 24.29","£ 0.00","£ 25.50","£ 0.00","£ 25.50","0 %"
"36. Beef Teriyaki bun(Standard)","Buns 33-38","2","£ 16.95","£ 0.00","£ 17.80","£ 0.00","£ 17.80","0 %"
"1. Prosecco Lunetta(20CL)","Champagne","2","£ 14.29","£ 0.00","£ 15.00","£ 0.00","£ 15.00","0 %"
"3. Taittinger Brut Reserve NV(Standard)","Champagne","1","£ 52.38","£ 0.00","£ 55.00","£ 0.00","£ 55.00","0 %"
"Asia Daisy(Standard)","Asian Cocktails","4","£ 30.48","£ 0.00","£ 32.00","£ 0.00","£ 32.00","0 %"
"Japanese Slipper(Standard)","Asian Cocktails","2","£ 15.24","£ 0.00","£ 16.00","£ 0.00","£ 16.00","0 %"
"Korean Yoghurt Soju(Standard)","Asian Cocktails","2","£ 15.24","£ 0.00","£ 16.00","£ 0.00","£ 16.00","0 %"
"RESTAURANT Plum Sour(Standard)","Asian Cocktails","1","£ 7.62","£ 0.00","£ 8.00","£ 0.00","£ 8.00","0 %"
"Cheesecake(Standard)","Dessert","2","£ 9.52","£ 0.00","£ 10.00","£ 0.00","£ 10.00","0 %"
"25.Chicken Katsu Curry(Standard)","Japan rice dis 25-32","10","£ 132.38","£ 0.00","£ 139.00","£ 0.00","£ 139.00","0 %"
"26. Prawn Katsu Curry(Standard)","Japan rice dis 25-32","2","£ 30.29","£ 0.00","£ 31.80","£ 0.00","£ 31.80","0 %"
"27.Beef Curry(Standard)","Japan rice dis 25-32","4","£ 56.76","£ 0.00","£ 59.60","£ 0.00","£ 59.60","0 %"
"28.Chicken Teriyaki(Standard)","Japan rice dis 25-32","3","£ 39.71","£ 0.00","£ 41.70","£ 0.00","£ 41.70","0 %"
"Asahi(Half)","Draught Beer","1","£ 2.67","£ 0.00","£ 2.80","£ 0.00","£ 2.80","0 %"
"Asahi(Pint)","Draught Beer","25","£ 123.81","£ 0.00","£ 130.00","£ 0.00","£ 130.00","0 %"
"Camden Pale Ale(Half)","Draught Beer","1","£ 2.48","£ 0.00","£ 2.60","£ 0.00","£ 2.60","0 %"
"Camden Pale Ale(Pint)","Draught Beer","4","£ 18.67","£ 0.00","£ 19.60","£ 0.00","£ 19.60","0 %"
"Peroni(Half)","Draught Beer","3","£ 8.00","£ 0.00","£ 8.40","£ 0.00","£ 8.40","0 %"
"Peroni(Pint)","Draught Beer","1","£ 4.95","£ 0.00","£ 5.20","£ 0.00","£ 5.20","0 %"
"Stella(Pint)","Draught Beer","1","£ 4.00","£ 0.00","£ 4.20","£ 0.00","£ 4.20","0 %"
"45.Kimchi Ramen(Standard)","Korean Dishes 41-51","5","£ 47.14","£ 0.00","£ 49.50","£ 0.00","£ 49.50","0 %"
"49. Kimchi Set(Standard)","Sides Extras","1","£ 8.48","£ 0.00","£ 8.90","£ 0.00","£ 8.90","0 %"
"Kimchi(Standard)","Sides Extras","2","£ 9.33","£ 0.00","£ 9.80","£ 0.00","£ 9.80","0 %"
"Hai Tai Bong Bong Grape Juice(Standard)","Soft Drinks","2","£ 6.67","£ 0.00","£ 7.00","£ 0.00","£ 7.00","0 %"
"14.Seafood Pancake(Standard)","Korean side 14-24","4","£ 37.71","£ 0.00","£ 39.60","£ 0.00","£ 39.60","0 %"
"15.Kimchi Pancake(Standard)","Korean side 14-24","3","£ 27.82","£ 0.49","£ 29.21","£ 0.00","£ 29.21","0 %"
"17. Topokki(Standard)","Korean side 14-24","4","£ 41.52","£ 0.00","£ 43.60","£ 0.00","£ 43.60","0 %"
"18.Mandu (5pc)(Standard)","Korean side 14-24","10","£ 124.76","£ 0.00","£ 131.00","£ 0.00","£ 131.00","0 %"
"19.Fried Chicken Wings (4pc)(Standard)","Korean side 14-24","5","£ 41.94","£ 0.46","£ 44.04","£ 0.00","£ 44.04","0 %"
"40.Yaki Soba(Vegatable)","Ramen & noodle 39-40","1","£ 9.43","£ 0.00","£ 9.90","£ 0.00","£ 9.90","0 %"
"40.Yaki Soba(Chicken)","Ramen & noodle 39-40","3","£ 34.00","£ 0.00","£ 35.70","£ 0.00","£ 35.70","0 %"
"40.Yaki Soba(Beef)","Ramen & noodle 39-40","1","£ 12.29","£ 0.00","£ 12.90","£ 0.00","£ 12.90","0 %"
"40. Yaki Udon(Chicken)","Ramen & noodle 39-40","3","£ 34.00","£ 0.00","£ 35.70","£ 0.00","£ 35.70","0 %"
"40. Yaki Udon(Beef)","Ramen & noodle 39-40","2","£ 24.57","£ 0.00","£ 25.80","£ 0.00","£ 25.80","0 %"
"40. Yaki Udon(chicken katsu)","Ramen & noodle 39-40","4","£ 52.95","£ 0.00","£ 55.60","£ 0.00","£ 55.60","0 %"
"39.Soup Ramen","Ramen & noodle 39-40","1","£ 11.33","£ 0.00","£ 11.90","£ 0.00","£ 11.90","0 %"
"39.Soup Ramen(Pork Belly)","Ramen & noodle 39-40","8","£ 90.67","£ 0.00","£ 95.20","£ 0.00","£ 95.20","0 %"
"39.Soup Ramen(Chilli beef)","Ramen & noodle 39-40","6","£ 73.71","£ 0.00","£ 77.40","£ 0.00","£ 77.40","0 %"
"39.Soup Ramen(Chicken)","Ramen & noodle 39-40","5","£ 56.67","£ 0.00","£ 59.50","£ 0.00","£ 59.50","0 %"
"39.Soup Ramen(Seafood)","Ramen & noodle 39-40","3","£ 42.57","£ 0.00","£ 44.70","£ 0.00","£ 44.70","0 %"
"39.Soup Udon(Chicken)","Ramen & noodle 39-40","2","£ 22.67","£ 0.00","£ 23.80","£ 0.00","£ 23.80","0 %"
