"Menu Item Name","Menu Category","QTY sold","Sales exc Tax.","Discounts","Sales inc Tax.(a)","Cost inc Tax(b)","Gross Profit(a)-(b)","Markup Percentage %(a-b)/b * 100%"
"box(-)","","2","£ 0.50","£ 0.00","£ 0.50","£ 0.00","£ 0.50","0 %"
"54.beef Bulgogi(Standard)","RESTAURANT Grill BBQ 52-60","1","£ 12.29","£ 0.00","£ 12.90","£ 0.00","£ 12.90","0 %"
"55.Pork Bulgogi(default)","RESTAURANT Grill BBQ 52-60","1","£ 11.33","£ 0.00","£ 11.90","£ 0.00","£ 11.90","0 %"
"58.Lettuce, Garlic & Chilli(Standard)","RESTAURANT Grill BBQ 52-60","2","£ 6.67","£ 0.00","£ 7.00","£ 0.00","£ 7.00","0 %"
"35.Chicken Teriyaki bun(Standard)","Buns 33-38","1","£ 8.10","£ 0.00","£ 8.50","£ 0.00","£ 8.50","0 %"
"Asia Daisy(Standard)","Asian Cocktails","1","£ 6.45","£ 1.23","£ 6.77","£ 0.00","£ 6.77","0 %"
"25.Chicken Katsu Curry(Standard)","Japan rice dis 25-32","4","£ 52.95","£ 0.00","£ 55.60","£ 0.00","£ 55.60","0 %"
"26. Prawn Katsu Curry(Standard)","Japan rice dis 25-32","1","£ 15.14","£ 0.00","£ 15.90","£ 0.00","£ 15.90","0 %"
"28.Chicken Teriyaki(Standard)","Japan rice dis 25-32","2","£ 23.83","£ 2.78","£ 25.02","£ 0.00","£ 25.02","0 %"
"Asahi(Pint)","Draught Beer","6","£ 29.71","£ 0.00","£ 31.20","£ 0.00","£ 31.20","0 %"
"Camden Pale Ale(Half)","Draught Beer","1","£ 2.48","£ 0.00","£ 2.60","£ 0.00","£ 2.60","0 %"
"Camden Pale Ale(Pint)","Draught Beer","1","£ 4.67","£ 0.00","£ 4.90","£ 0.00","£ 4.90","0 %"
"Peroni(Pint)","Draught Beer","3","£ 14.86","£ 0.00","£ 15.60","£ 0.00","£ 15.60","0 %"
"45.Kimchi Ramen(Standard)","Korean Dishes 41-51","3","£ 26.88","£ 1.48","£ 28.22","£ 0.00","£ 28.22","0 %"
"Kimchi(Standard)","Sides Extras","1","£ 4.67","£ 0.00","£ 4.90","£ 0.00","£ 4.90","0 %"
"Aloe Vera(Standard)","Soft Drinks","3","£ 7.71","£ 0.00","£ 8.10","£ 0.00","£ 8.10","0 %"
"14.Seafood Pancake(Standard)","Korean side 14-24","1","£ 8.02","£ 1.48","£ 8.42","£ 0.00","£ 8.42","0 %"
"15.Kimchi Pancake(Standard)","Korean side 14-24","3","£ 26.40","£ 1.98","£ 27.72","£ 0.00","£ 27.72","0 %"
"16.Corn Cheese(Standard)","Korean side 14-24","2","£ 16.95","£ 0.00","£ 17.80","£ 0.00","£ 17.80","0 %"
"18.Mandu (5pc)(Standard)","Korean side 14-24","4","£ 33.90","£ 0.00","£ 35.60","£ 0.00","£ 35.60","0 %"
"19.Fried Chicken Wings (4pc)(Standard)","Korean side 14-24","2","£ 12.71","£ 4.45","£ 13.35","£ 0.00","£ 13.35","0 %"
"40.Yaki Soba(Chicken)","Ramen & noodle 39-40","2","£ 22.67","£ 0.00","£ 23.80","£ 0.00","£ 23.80","0 %"
"40.Yaki Soba(Beef)","Ramen & noodle 39-40","1","£ 12.29","£ 0.00","£ 12.90","£ 0.00","£ 12.90","0 %"
"40.Yaki Soba(Chicken katsu curry)","Ramen & noodle 39-40","1","£ 13.24","£ 0.00","£ 13.90","£ 0.00","£ 13.90","0 %"
"40. Yaki Udon(Chicken)","Ramen & noodle 39-40","1","£ 11.33","£ 0.00","£ 11.90","£ 0.00","£ 11.90","0 %"
"39.Soup Ramen(Pork Belly)","Ramen & noodle 39-40","3","£ 31.73","£ 2.38","£ 33.32","£ 0.00","£ 33.32","0 %"
"39.Soup Ramen(Chilli beef)","Ramen & noodle 39-40","3","£ 36.86","£ 0.00","£ 38.70","£ 0.00","£ 38.70","0 %"
"39.Soup Ramen(Chicken)","Ramen & noodle 39-40","3","£ 34.00","£ 0.00","£ 35.70","£ 0.00","£ 35.70","0 %"
"39.Soup Udon(Chicken)","Ramen & noodle 39-40","2","£ 22.67","£ 0.00","£ 23.80","£ 0.00","£ 23.80","0 %"
